0,0.017754,0.035141,0.040853,0.041105,0.039176,0.036465,0.033561,0.030715,0.02803,0.025544,0.023264,0.021186,0.019297,0.017583,0.01603,0.014624,0.013351,0.012199,0.011157,0.010214,0.0093609,0.0085893,0.0078913,0.00726,0.0066889,0.0061723,0.0057051,0.0052824,0.0049002,0.0045544,0.0042417,0.0039588,0.003703,0.0034716,0.0032623,0.003073,0.0029019,0.0027471,0.0026071,0.0024805,0.0023661,0.0022626,0.0021691,0.0020845,0.002008,0.0019389,0.0018764,0.00182,0.001769,0.0017229
0,0.030068,0.018728,0.011377,0.0078683,0.0060851,0.0050572,0.0043801,0.0038812,0.0034834,0.0031496,0.002861,0.0026067,0.0023804,0.0021777,0.0019955,0.0018312,0.0016829,0.001549,0.001428,0.0013185,0.0012196,0.0011301,0.0010492,0.00097603,0.00090984,0.00084997,0.00079582,0.00074685,0.00070256,0.0006625,0.00062627,0.00059351,0.00056389,0.0005371,0.00051287,0.00049097,0.00047117,0.00045327,0.00043709,0.00042246,0.00040925,0.0003973,0.0003865,0.00037675,0.00036794,0.00035998,0.0003528,0.00034631,0.00034045,0.00033516
0,0.045097,0.021746,0.011405,0.0068383,0.0046881,0.0035768,0.0029362,0.0025234,0.0022294,0.0020029,0.0018181,0.0016615,0.0015255,0.0014055,0.0012987,0.001203,0.001117,0.0010395,0.00096956,0.00090639,0.00084929,0.00079768,0.00075102,0.00070882,0.00067066,0.00063616,0.00060495,0.00057673,0.00055122,0.00052815,0.00050729,0.00048843,0.00047138,0.00045597,0.00044204,0.00042946,0.00041808,0.00040781,0.00039852,0.00039014,0.00038256,0.00037573,0.00036956,0.00036399,0.00035896,0.00035443,0.00035034,0.00034666,0.00034334,0.00034035
0,0.059238,0.025178,0.012452,0.0070116,0.0045036,0.0032519,0.0025689,0.0021584,0.0018868,0.001691,0.0015395,0.0014159,0.0013114,0.0012208,0.001141,0.0010701,0.0010066,0.00094951,0.00089811,0.00085174,0.00080987,0.00077203,0.00073784,0.00070693,0.00067898,0.00065371,0.00063087,0.00061022,0.00059156,0.00057469,0.00055944,0.00054566,0.00053321,0.00052197,0.00051181,0.00050264,0.00049436,0.00048688,0.00048014,0.00047405,0.00046857,0.00046362,0.00045916,0.00045515,0.00045153,0.00044828,0.00044536,0.00044273,0.00044037,0.00043825
1,0.071187,0.028802,0.013911,0.0076153,0.0047279,0.0033065,0.0025519,0.0021171,0.0018441,0.0016575,0.0015199,0.0014119,0.0013231,0.0012476,0.001182,0.0011242,0.0010727,0.0010266,0.00098513,0.00094779,0.0009141,0.00088368,0.0008562,0.00083138,0.00080894,0.00078866,0.00077034,0.00075378,0.00073882,0.00072531,0.00071311,0.00070209,0.00069214,0.00068317,0.00067507,0.00066777,0.00066119,0.00065525,0.00064991,0.0006451,0.00064077,0.00063688,0.00063339,0.00063025,0.00062743,0.00062491,0.00062265,0.00062063,0.00061882,0.00061722
0,0.079943,0.032533,0.015685,0.0085211,0.0052235,0.0036064,0.0027609,0.0022869,0.0020005,0.0018133,0.0016812,0.0015815,0.0015019,0.0014357,0.0013791,0.0013296,0.0012859,0.0012469,0.0012119,0.0011805,0.0011522,0.0011266,0.0011036,0.0010827,0.0010639,0.0010469,0.0010316,0.0010178,0.0010053,0.00099398,0.0009838,0.00097463,0.00096636,0.00095891,0.0009522,0.00094616,0.00094074,0.00093586,0.00093148,0.00092755,0.00092402,0.00092087,0.00091805,0.00091553,0.00091329,0.00091129,0.00090952,0.00090795,0.00090656,0.00090533
0,0.084977,0.036302,0.017767,0.0097205,0.0059787,0.004141,0.0031882,0.0026645,0.0023573,0.002164,0.0020331,0.001938,0.0018645,0.001805,0.0017549,0.0017117,0.0016738,0.0016402,0.0016102,0.0015833,0.001559,0.0015372,0.0015176,0.0014998,0.0014838,0.0014694,0.0014563,0.0014446,0.001434,0.0014245,0.0014159,0.0014082,0.0014012,0.001395,0.0013894,0.0013844,0.0013799,0.0013759,0.0013723,0.0013691,0.0013662,0.0013637,0.0013614,0.0013594,0.0013577,0.0013561,0.0013548,0.0013536,0.0013526,0.0013517
0,0.086212,0.040026,0.020172,0.011249,0.0070326,0.0049513,0.0038773,0.0032955,0.0029627,0.00276,0.002628,0.0025358,0.0024671,0.002413,0.0023685,0.0023307,0.0022979,0.002269,0.0022434,0.0022204,0.0021998,0.0021813,0.0021646,0.0021496,0.0021361,0.0021239,0.002113,0.0021031,0.0020942,0.0020863,0.0020791,0.0020727,0.002067,0.0020619,0.0020573,0.0020532,0.0020496,0.0020464,0.0020435,0.002041,0.0020388,0.0020369,0.0020352,0.0020337,0.0020324,0.0020314,0.0020304,0.0020297,0.002029,0.0020285
0,0.083951,0.043609,0.022924,0.013165,0.0084559,0.0061135,0.0049077,0.0042622,0.0039008,0.0036874,0.0035535,0.0034638,0.0033996,0.0033508,0.0033117,0.0032792,0.0032514,0.0032272,0.0032058,0.0031868,0.0031698,0.0031546,0.0031409,0.0031286,0.0031176,0.0031077,0.0030988,0.0030909,0.0030837,0.0030774,0.0030717,0.0030666,0.0030621,0.0030582,0.0030546,0.0030515,0.0030488,0.0030464,0.0030444,0.0030426,0.0030411,0.0030398,0.0030387,0.0030378,0.003037,0.0030365,0.003036,0.0030357,0.0030355,0.0030354
0,0.078776,0.046936,0.026038,0.015543,0.010345,0.0077342,0.0063918,0.0056809,0.0052905,0.0050667,0.0049315,0.004845,0.004786,0.0047431,0.00471,0.0046833,0.004661,0.0046419,0.0046252,0.0046105,0.0045974,0.0045857,0.0045753,0.004566,0.0045577,0.0045503,0.0045437,0.0045379,0.0045326,0.004528,0.004524,0.0045204,0.0045173,0.0045146,0.0045122,0.0045102,0.0045085,0.0045071,0.0045059,0.0045049,0.0045042,0.0045036,0.0045032,0.0045029,0.0045028,0.0045028,0.0045029,0.0045031,0.0045034,0.0045037
